csat_id,ticket_id,customer_id,issue_type,kb_article_id,csat_score,resolution_status,created_date,comments
bf90bf45-f5a0-413e-aa86-e4eca457b82e,TKT-364379,CUST-1479,Overheating,cd0b32f5-e346-4990-ac61-c22afe447aee,4,resolved,2024-07-23,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
e8caf408-f072-4abd-8140-27c0ee8c215f,TKT-156129,CUST-1693,Slow Performance,eeb59381-5587-48ef-b66a-95b74ee2a898,4,resolved,2024-05-23,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
031ca321-6c06-439e-b77e-62f1c414dec4,TKT-863582,CUST-4960,Touchpad Not Responding,921dda9a-d0af-4989-b477-80df3d2ec210,4,resolved,2025-04-05,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
584f76b8-f9b2-4d16-b6c4-9596acf59dd6,TKT-754033,CUST-8407,Cannot Connect to Internet,84904bf6-ceb4-4468-9393-801ea9eee923,4,resolved,2025-01-18,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
2e5208dd-0345-488f-b897-0cf31c64e8ea,TKT-508874,CUST-5388,Overheating,08a31ee1-7e38-4b24-ae13-5f6b06993de8,5,resolved,2024-11-05,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
14d0cc12-e2b3-4d64-a58c-89b6316b3c5d,TKT-230898,CUST-4006,Blue Screen Error,b4511383-efcb-498f-8cdb-fa00eff677d2,2,unresolved,2024-05-26,Support has not been able to resolve my problem. Disappointed so far.
7bf45966-4acc-4f6b-a7a6-b22ad7ac5fbb,TKT-269346,CUST-3141,No POST,052ea127-4ada-4918-8c3d-ac7676f98b0a,4,unresolved,2024-11-21,Instructions were a bit unclear and I couldn't get the issue resolved. Need further assistance.
1f199d46-df76-4ea5-97fd-bb43e3b7ad8b,TKT-300793,CUST-2668,Touchpad Not Responding,160e17ed-7387-4340-9dbe-c19603f4c043,2,unresolved,2025-04-26,Not happy with the current resolution. My laptop continues to have the same issue.
d54e7280-431d-43fd-9053-ae3d132cc11b,TKT-851087,CUST-6258,Overheating,c2b726e3-5c7a-4dbb-8cf9-5a2a4e180508,4,resolved,2025-05-01,Excellent service. The resolution was quick and the KB article was very informative. Great job!
be40aef2-3915-4b6e-83c3-0922c6c55040,TKT-464811,CUST-3866,No POST,478a450a-6801-4347-9037-964a4d7b20c2,4,resolved,2024-11-02,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
ae4f0df1-3ad1-4b6c-9fef-713c97d373ff,TKT-143580,CUST-8527,Blue Screen Error,5dc0258b-df82-402f-b639-6d8a2f8c0f1d,5,resolved,2024-09-15,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
2f5bf72b-8c0f-4891-b0f2-703696914bf7,TKT-120903,CUST-9847,Keyboard Not Working,00ac56fd-ee6f-454a-a61c-f5553b7df05c,4,resolved,2024-06-05,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
45c375bc-b289-441d-9c5d-e56c492efd6a,TKT-537930,CUST-1396,Cannot Connect to Internet,f9a3d435-fd3f-4d17-82d6-a442e520dcef,4,resolved,2025-01-04,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
4037a1ba-d140-4841-b71b-64e22c047372,TKT-834361,CUST-5806,No POST,5df828e8-e4f1-4a27-9d7e-19cd8cceb0e8,5,resolved,2024-12-20,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
483aa396-9a54-4868-8ba2-afc42cd6181b,TKT-730791,CUST-1657,No POST,e044da90-b7c7-4cd7-b97a-f2581747b13a,5,resolved,2024-08-15,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
1843bf7c-9ddf-49c6-b9c4-b9eb0fed9c46,TKT-953828,CUST-8718,Keyboard Not Working,302ae7c4-9a06-4647-b954-e9a2e39a2dc9,5,resolved,2024-05-26,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
4e57daf6-a839-4143-ac40-05a7815961c0,TKT-125741,CUST-4650,Blue Screen Error,7a1f4fb6-907a-430a-a712-756d7f55e40d,3,unresolved,2024-07-14,Not happy with the current resolution. My laptop continues to have the same issue.
a19bd422-4e0b-4179-b9a2-1558e8522742,TKT-976969,CUST-4494,Display Flickering,35be0cc4-aaea-4baa-87de-3cb37c326e0b,4,resolved,2024-11-05,Excellent service. The resolution was quick and the KB article was very informative. Great job!
72af111c-fca1-4413-84ca-ecb6483a56ed,TKT-988234,CUST-6364,Cannot Connect to Internet,552003fe-11b1-41c2-b858-1b0c6acd71bc,4,resolved,2024-06-30,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
3cef929b-6213-4a84-ada3-d92a25bf384d,TKT-904642,CUST-6823,Overheating,eb213582-1afa-42eb-a9f2-e51887f6c461,5,resolved,2024-05-22,Happy with the solution provided. No further issues observed since applying the recommended fix.
927a8653-924d-4777-9a4d-1970289be3d1,TKT-291511,CUST-2620,Display Flickering,cd506bfa-17c8-4077-bba1-7806a2c083e1,5,resolved,2024-08-08,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
057b553f-da35-4ac7-90c4-801296f1588b,TKT-407332,CUST-3040,Display Flickering,a7dc9974-2637-4949-b914-4a484f25ae99,4,resolved,2024-12-30,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
3b81c95f-132f-4d1a-91cd-060651df8e05,TKT-301565,CUST-5227,Touchpad Not Responding,1bef04c7-7bdf-458c-bb65-3934db7ea06a,5,resolved,2025-02-23,Excellent service. The resolution was quick and the KB article was very informative. Great job!
4f20179b-c8c6-48e0-bfc1-0e9f7d9da99d,TKT-816030,CUST-6687,Display Flickering,790c6e52-32fd-48ab-a3b0-c2fb0031e15d,5,resolved,2024-11-24,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
4e5795ed-7f02-451b-8641-5b3a7a066461,TKT-847557,CUST-4644,Display Flickering,08a31ee1-7e38-4b24-ae13-5f6b06993de8,5,resolved,2025-03-10,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
33223a3b-0220-42b8-9047-d678930cc43e,TKT-651640,CUST-5176,Display Flickering,8472a8a6-4fa8-47a1-bd06-d73c8ccd02b8,1,resolved,2024-08-18,Happy with the solution provided. No further issues observed since applying the recommended fix.
5eacd865-3a77-45ab-9e2a-fa5a8fd3309f,TKT-320670,CUST-7590,No POST,d10664db-2055-4d30-976d-dd2dfa67662c,5,unresolved,2025-01-31,Still waiting for a proper resolution. The issue is persistent.
51872305-aba7-4453-852c-af8f98c0b933,TKT-825870,CUST-1284,Touchpad Not Responding,3fcb31ab-f5ba-4392-9837-633b1f090c24,4,resolved,2024-11-14,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
44c2d1d8-9c10-4fa8-885d-75d103c1f7da,TKT-479434,CUST-7089,Slow Performance,7502efae-94a2-4d55-bbf1-532395484c1b,5,resolved,2024-11-22,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
e3572307-d71a-4237-aa87-d7c06297f4db,TKT-847223,CUST-9071,Display Flickering,6e9e749e-259b-431d-9aa4-10c5947ddd6a,5,resolved,2024-10-21,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
d6e3d2a1-b7b8-4b87-aee6-ec0a32f22612,TKT-262615,CUST-5323,Touchpad Not Responding,d18fc6c5-5014-4b76-8dc6-130ea80304b1,1,unresolved,2024-11-03,I followed the KB article but it didn't help. Still facing the same problem.
de13f77e-aa48-42b2-8dd5-435baa1f0792,TKT-689075,CUST-3489,Battery Not Charging,88b3e70b-7e63-410d-bf97-a8c8eb30a887,4,resolved,2025-01-26,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
31b4088a-fb88-4ee1-80b6-6a05829792c5,TKT-362491,CUST-4072,Cannot Connect to Internet,5ef63d68-f853-46e4-9474-90935b44dc29,5,resolved,2024-10-18,Happy with the solution provided. No further issues observed since applying the recommended fix.
cb3ec55f-6618-4a8a-b316-e41061f6a00d,TKT-674906,CUST-4633,Blue Screen Error,404ac826-3023-4562-9107-bed553c66c17,4,resolved,2025-03-13,Impressed with the technical support. Quick response and accurate resolution.
874ded6d-b877-4b83-a474-b7511c9c51c2,TKT-891766,CUST-5721,Keyboard Not Working,5b1379d6-68f8-4545-9f0e-07b63540947e,1,unresolved,2024-11-23,I followed the KB article but it didn't help. Still facing the same problem.
4ba1d1fa-04f5-4ac4-a1a9-31b913cfabf5,TKT-424767,CUST-6233,Touchpad Not Responding,a9962999-75b1-4766-b03d-cf1fb462c9d6,5,unresolved,2024-12-21,The KB article wasn't relevant to my issue. No progress yet.
d20bd039-44b3-45fd-8314-668b6152b2c7,TKT-517125,CUST-8904,Battery Not Charging,14ca2fbe-8c57-4d95-99e8-1ec7cfb16b04,4,resolved,2024-07-04,Excellent service. The resolution was quick and the KB article was very informative. Great job!
1779883f-22cf-4d52-8577-f117bf171935,TKT-537010,CUST-2793,No POST,a0be4a4b-0316-4918-8435-28bb5ed5f0e6,4,resolved,2024-06-07,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
42fb9391-0644-4a7a-9220-a1c7adf11fe7,TKT-621931,CUST-4976,Cannot Connect to Internet,4c687ad4-3fa2-42be-b926-9464ebca8394,5,resolved,2024-06-02,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
498281a9-ef38-461d-ac05-20c83d4590a6,TKT-170536,CUST-5146,Blue Screen Error,698dcf36-5edc-437b-840d-d5819de5103a,5,unresolved,2025-02-22,The issue is still not fixed. I tried the steps but nothing changed. Hoping for better support next time.
102795f2-ec60-4e37-be89-c345a81ffb0e,TKT-971577,CUST-4542,Display Flickering,5dbe06d0-03dd-4839-9c73-ba2ad624b0ae,4,resolved,2025-03-07,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
dd41420e-73de-4f5e-aa09-45886d5fd416,TKT-368821,CUST-9149,Overheating,6909a177-9fae-4c83-8864-f4f3f21c0824,5,resolved,2024-08-23,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
c8e2c306-2daa-4489-95a6-505e298377a9,TKT-847748,CUST-6627,No Sound,4c3507cc-7f7f-4052-8086-22d66a468c9b,4,resolved,2025-01-20,Happy with the solution provided. No further issues observed since applying the recommended fix.
9fda30c6-720d-46f4-bdee-2d1cbd5c46d3,TKT-950623,CUST-9741,Display Flickering,41f6b45e-e08a-4440-88d8-ceaa946a0ac6,4,resolved,2024-05-08,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
0a831fae-4eb5-42c6-b1be-e68a0550b2cb,TKT-437781,CUST-9476,Slow Performance,8aa39c36-9b1a-4e14-8b20-503809607278,5,resolved,2024-06-14,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
50af0a72-53e3-4c1a-a1d1-f625d2ac9c4a,TKT-130603,CUST-9025,Cannot Connect to Internet,0afeeeff-2b32-4f69-a516-c61dfe79dd72,4,resolved,2024-07-07,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
f9711f31-bad9-468a-abe0-cde678d3047f,TKT-749600,CUST-1697,Keyboard Not Working,8dd81cd7-10d7-4bf4-81ed-bc9dd5574b28,4,resolved,2024-10-18,Excellent service. The resolution was quick and the KB article was very informative. Great job!
a831d52e-1f6e-4083-9c58-4bd324371dcb,TKT-395703,CUST-2898,Blue Screen Error,1f8f2f40-bdb2-4d8b-9950-15b522893e20,5,resolved,2025-01-16,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
15b8a80c-208c-4dd2-aaee-1480cb978c65,TKT-905725,CUST-7593,No Sound,2468a96a-8d7c-482f-98be-e640cc46751a,4,resolved,2024-05-09,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
baa16466-9bc8-4753-868d-7bd836c6c5d0,TKT-843096,CUST-6618,Touchpad Not Responding,5b1379d6-68f8-4545-9f0e-07b63540947e,5,resolved,2024-07-03,Happy with the solution provided. No further issues observed since applying the recommended fix.
998c213a-9484-4ad6-9bb9-6e10a2698f33,TKT-730355,CUST-5620,No POST,7492d192-d5d0-49cf-862a-f5de60c4c8c7,4,resolved,2024-10-13,Impressed with the technical support. Quick response and accurate resolution.
913e3c52-f42c-4e89-b389-28aebc0e5c50,TKT-261953,CUST-9138,No POST,7c2a8331-2ae1-42f1-abd2-776114f0caed,1,unresolved,2025-04-14,The issue is still not fixed. I tried the steps but nothing changed. Hoping for better support next time.
30012191-2044-478b-a2b3-ce2a3c940f60,TKT-474010,CUST-2972,Touchpad Not Responding,7e55dcb0-d572-4a6c-bafa-62dbf237833e,2,unresolved,2025-04-23,Still waiting for a proper resolution. The issue is persistent.
785d070b-6a09-485d-832c-2531c9e687bd,TKT-449028,CUST-7945,Slow Performance,2c0f3d16-c0e0-482d-9030-c8dd6a2651f1,5,resolved,2025-03-04,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
65ddb338-b7e3-4c4a-83ab-e769302361c4,TKT-399934,CUST-3164,Battery Not Charging,4115a9a9-d003-4cc8-9175-d3add203e07a,5,resolved,2025-03-28,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
d3244cb5-eeb8-402e-bc5f-ee404bec62bc,TKT-478827,CUST-1373,Cannot Connect to Internet,3d6f809d-e5b3-48c0-80b2-8550c55e2ce5,5,resolved,2025-03-30,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
984baff1-98b5-431c-82d0-6396fbbcef7c,TKT-706940,CUST-2979,Blue Screen Error,0175c0e5-39ad-4be0-a933-af1105d2c15b,5,resolved,2025-04-22,Impressed with the technical support. Quick response and accurate resolution.
0bdb5973-8d86-4612-a578-ea16c9dd941c,TKT-456969,CUST-4367,Display Flickering,4ea66253-3565-47a2-b3de-bbc512d2eea8,5,resolved,2024-10-08,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
ef16cb19-96cc-4312-9f20-5e7b76996a4e,TKT-981724,CUST-2984,Overheating,f8c0f8e8-dc93-4d46-a4cc-20f176fcd061,4,resolved,2024-10-23,Happy with the solution provided. No further issues observed since applying the recommended fix.
6f01d798-42a7-4d8d-8a49-d6a51b45d7d8,TKT-927751,CUST-3409,Blue Screen Error,35fa60a7-6ce6-4efc-b974-ede656126f3f,2,unresolved,2025-03-03,Resolution attempt failed. Need more personalized troubleshooting.
f033b2d6-c185-466b-9df4-ac628642d572,TKT-828349,CUST-5288,Cannot Connect to Internet,4d016461-36b5-4b27-bc2a-72d6cb735875,5,resolved,2024-10-15,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
a0614166-8a63-49d0-aa76-3a267620317d,TKT-505027,CUST-2771,Battery Not Charging,8f392ee6-d858-43cf-b020-245216b4232e,2,resolved,2024-06-11,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
bd5b0c55-7173-4f37-8070-6333c58a0d75,TKT-803546,CUST-4473,No Sound,edd8a7a7-eae8-474e-ae33-01be17a4ad26,2,resolved,2025-03-09,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
acbf6b4b-a9ce-4a5a-954d-a67a27fda13e,TKT-312386,CUST-8386,Touchpad Not Responding,24e403ef-08c9-47f9-9923-5d5799da0973,4,resolved,2024-09-28,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
1fde82ba-2591-4676-a864-1ac36352c7dc,TKT-142068,CUST-5052,No Sound,021ccfc4-eb2b-4f63-820c-4ee5e48b9ecb,5,resolved,2024-06-05,Impressed with the technical support. Quick response and accurate resolution.
5dc9b5dd-f9fc-425f-9790-d4ae40e365c5,TKT-633401,CUST-9082,Touchpad Not Responding,47d20d7e-1006-42ab-b616-9c19c0b5e1b7,4,resolved,2024-05-09,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
9cc60724-b9dd-4174-a7fb-d0bf2c6f3c1c,TKT-422397,CUST-6997,No Sound,8db7f42d-6852-4d7b-ad11-3a339e4a7ebd,4,resolved,2024-10-06,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
4861ce50-fbe2-4d51-a0d8-8804f1056c6d,TKT-263941,CUST-9822,No Sound,7e9ef7b6-1dab-4b5d-842b-e66f064844b5,4,resolved,2025-02-23,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
0463e144-3e55-4dee-bd5a-17aa503ed604,TKT-358532,CUST-7010,No Sound,2b79a26d-fe4a-4504-b6eb-803835ff662e,5,resolved,2024-12-17,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
f1a15e82-e28f-4507-8b87-c99663e2511b,TKT-307350,CUST-5910,Touchpad Not Responding,80a22ff0-4e4e-4614-9675-1eb8734d540b,5,unresolved,2024-10-02,Tried everything mentioned but no improvement. Expecting a better solution.
b666d44e-7f00-43b7-a76d-aa79a9b7a99f,TKT-569624,CUST-8920,Cannot Connect to Internet,2221ed72-35a9-4263-9281-cceb46a5f924,5,resolved,2024-08-08,Impressed with the technical support. Quick response and accurate resolution.
e42f9e3c-fd2f-45fa-8661-abbf4c637e01,TKT-310450,CUST-2411,Overheating,021ccfc4-eb2b-4f63-820c-4ee5e48b9ecb,5,resolved,2025-01-12,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
782acec4-9303-43f5-9c9d-9af1e4681e07,TKT-836648,CUST-4353,No POST,339adf38-d400-4a5b-bae9-6f72673ea5b1,4,resolved,2024-07-14,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
8d0ae745-809f-4f0e-bd89-d16d8a54c1f8,TKT-581450,CUST-4263,Touchpad Not Responding,805efc3c-62ea-4256-91b5-7374bd88eeb6,5,resolved,2024-11-07,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
6636eee7-91c3-4f94-8b96-b3b16ad88ad8,TKT-215923,CUST-5760,Display Flickering,54df6997-1a52-4538-82a6-f759c116b022,4,resolved,2025-03-25,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
9b5e702f-aef8-4017-922d-c3720a2caed5,TKT-300299,CUST-1545,Keyboard Not Working,2257232d-4841-4f1a-88c8-6ffd57920538,1,resolved,2025-03-04,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
1c4d75d2-a69d-4c77-a0e0-79c26a75e570,TKT-728292,CUST-5495,Battery Not Charging,140f1ae9-c62f-4e94-a63f-511e604d48bd,5,resolved,2025-01-03,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
e4dc9c71-d8a1-47cc-9b05-895126c01d5d,TKT-551629,CUST-7741,Battery Not Charging,b38ed76b-bf69-404c-8168-72d38ce9dbff,4,resolved,2024-06-19,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
66c0a685-8cba-4290-a7a5-2278111422a6,TKT-186547,CUST-2115,No Sound,3168a864-38ea-4381-9f9f-9a213922bd0c,5,resolved,2025-05-08,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
2983b763-3390-4b52-afc1-96b78aa8719b,TKT-450397,CUST-7554,Cannot Connect to Internet,645f3bf0-d21e-4826-9934-72cf7814a57c,4,resolved,2025-03-26,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
080407f8-0a84-43ff-872c-bb8afe18ab0b,TKT-851153,CUST-1438,Keyboard Not Working,9d9f97fc-75d5-4f99-966d-e65bbf8a0c71,5,resolved,2025-03-10,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
99a38a9f-99a2-4473-8dc3-87e1316db790,TKT-788433,CUST-6659,Overheating,9115c2e0-8403-4c6b-a9d0-014c7c4ea861,3,unresolved,2024-05-08,Still waiting for a proper resolution. The issue is persistent.
415a90df-ca1d-4d83-8796-22da901380da,TKT-445162,CUST-5132,Cannot Connect to Internet,ea5a8fb4-1926-4e14-9a1f-dfaa4e77e52d,4,resolved,2025-02-01,Impressed with the technical support. Quick response and accurate resolution.
c3dbbe87-3c53-4edf-b06d-b5efb070419c,TKT-119465,CUST-7465,No Sound,1d6ea7f8-feaa-4524-98f9-06657cb68f96,4,resolved,2025-04-19,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
fb2c3e2c-54b3-4901-a811-3db99b0bb066,TKT-703498,CUST-1920,Overheating,41f6b45e-e08a-4440-88d8-ceaa946a0ac6,4,resolved,2024-10-20,Happy with the solution provided. No further issues observed since applying the recommended fix.
dc675301-ea4e-4a74-a9b1-bc85f045e5fd,TKT-757895,CUST-7245,Touchpad Not Responding,586d22fd-04c7-4718-96a0-d9b56b38a882,3,resolved,2025-01-24,Impressed with the technical support. Quick response and accurate resolution.
81371f1e-97c3-4785-b9ad-5ad537136a6e,TKT-286784,CUST-7891,No Sound,119cb192-3b58-446c-b938-0f6d7e88264f,4,resolved,2025-03-31,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
c9019273-4dbd-4a2d-81db-39a470846f79,TKT-244720,CUST-1979,No Sound,6e9e749e-259b-431d-9aa4-10c5947ddd6a,4,resolved,2024-11-06,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
a160cc56-5115-452e-b871-6a9d5147884e,TKT-276091,CUST-2386,Slow Performance,9e9dd14e-b214-48b7-93c2-0525f27d3212,5,resolved,2024-07-01,Excellent service. The resolution was quick and the KB article was very informative. Great job!
60773626-0829-4987-8890-5b511b81701e,TKT-651601,CUST-4844,Display Flickering,0175c0e5-39ad-4be0-a933-af1105d2c15b,4,resolved,2025-02-26,Excellent service. The resolution was quick and the KB article was very informative. Great job!
fc46ed8c-a723-4752-b546-b565df2ca1a9,TKT-595858,CUST-2436,Keyboard Not Working,35be0cc4-aaea-4baa-87de-3cb37c326e0b,2,resolved,2024-08-08,Excellent service. The resolution was quick and the KB article was very informative. Great job!
1d15d40d-401f-47b4-b460-d8b4bb04e013,TKT-125008,CUST-2463,No Sound,20ae1b53-83b3-4a82-95fe-5b00b1af3556,5,resolved,2024-05-25,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
f5dec282-923f-4370-b256-0a0b9c2eb580,TKT-897628,CUST-7366,Blue Screen Error,3bdca368-8fc9-4b70-be78-766fa5969324,4,resolved,2025-04-22,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
27449cbf-fb98-42fb-a7da-f721d3ab495b,TKT-221530,CUST-6979,Keyboard Not Working,0175c0e5-39ad-4be0-a933-af1105d2c15b,5,resolved,2024-09-09,Happy with the solution provided. No further issues observed since applying the recommended fix.
776060c2-e1a4-458c-a234-8eec5fcfa90c,TKT-919351,CUST-3868,Blue Screen Error,960cc451-c5c8-4125-ab83-393c6f9a9a8d,4,resolved,2024-12-23,Happy with the solution provided. No further issues observed since applying the recommended fix.
727d0deb-b586-48cd-815a-6191e0fd812f,TKT-634590,CUST-8995,No Sound,a9962999-75b1-4766-b03d-cf1fb462c9d6,4,resolved,2024-05-23,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
92913552-1bf8-4903-9217-0309f7d7ecef,TKT-813909,CUST-8784,Cannot Connect to Internet,5dc0258b-df82-402f-b639-6d8a2f8c0f1d,1,unresolved,2025-02-13,The KB article wasn't relevant to my issue. No progress yet.
10e335c6-459a-4578-b641-353b6275f465,TKT-103055,CUST-7465,Display Flickering,56876a4e-6b13-4da6-8538-00b1338c99df,5,resolved,2024-08-25,Happy with the solution provided. No further issues observed since applying the recommended fix.
9708bb21-4423-4c6e-83df-9c2427dd4f75,TKT-974876,CUST-1437,Overheating,2744b5b1-c318-4a78-8d22-0a4f2fae30f3,4,resolved,2025-03-04,Excellent service. The resolution was quick and the KB article was very informative. Great job!
79ee33d4-52b0-4766-8759-14bff7263055,TKT-928826,CUST-9323,Blue Screen Error,149467dc-5c02-4268-95e1-2a57516b1ac1,5,resolved,2025-01-09,Happy with the solution provided. No further issues observed since applying the recommended fix.
363d74e2-7064-4257-bc91-3319379980c6,TKT-216445,CUST-9061,Display Flickering,bd06d2ab-6202-4a27-9df4-068c1a7c3319,5,resolved,2024-11-29,Happy with the solution provided. No further issues observed since applying the recommended fix.
3323a622-207e-482f-8e6b-d6ddcfdb0111,TKT-198904,CUST-8351,No POST,eb213582-1afa-42eb-a9f2-e51887f6c461,5,resolved,2024-08-10,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
2876bebd-6e19-4147-8b48-b766b1560b06,TKT-452320,CUST-7656,Blue Screen Error,e8dd7624-60ef-4c44-b128-c302c99a905a,4,resolved,2024-06-30,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
db650ab8-75ce-48f4-a6a6-14fc8060c442,TKT-350923,CUST-5568,Blue Screen Error,7492d192-d5d0-49cf-862a-f5de60c4c8c7,4,resolved,2025-02-10,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
f4b1c14a-e679-4eca-bc84-d381f4026c62,TKT-627545,CUST-4157,No Sound,32a45771-533d-4f50-be34-57d379c1d2d8,4,resolved,2024-11-13,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
f478b7e4-7a9c-494f-9eb3-b75c0f32d6a0,TKT-848087,CUST-5450,Battery Not Charging,390c6ff9-ff51-4a75-ac72-d6d9f2a2b967,4,resolved,2024-07-31,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
41aadf1b-66a9-456c-8e87-ca80d068630c,TKT-483527,CUST-3284,No Sound,5e663b11-308f-4334-97b2-bafdbf13e8ef,4,resolved,2024-05-31,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
e311959b-f674-4ae6-a399-8f4883bb6e1d,TKT-846383,CUST-2124,No Sound,bd06d2ab-6202-4a27-9df4-068c1a7c3319,5,unresolved,2025-02-28,Tried everything mentioned but no improvement. Expecting a better solution.
e76720ed-e976-4477-a58e-0a70e0901b5b,TKT-837526,CUST-4067,No Sound,311796be-f946-4865-a96a-6a6fba1885a0,5,resolved,2025-03-07,Happy with the solution provided. No further issues observed since applying the recommended fix.
808641f1-6df1-4662-98cf-d44084701ec7,TKT-308735,CUST-8731,Battery Not Charging,f9d9ccbd-2655-4fd5-994f-6414b1a16019,4,resolved,2025-03-03,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
feacef5c-51e2-48c5-9857-820d2a2f534e,TKT-417724,CUST-6647,Keyboard Not Working,812447bb-bbd7-4718-bb60-563352427ef5,5,resolved,2025-02-12,Impressed with the technical support. Quick response and accurate resolution.
211f0da6-e886-40a5-9ec1-bc6fc2322a5a,TKT-173650,CUST-4851,Cannot Connect to Internet,404ac826-3023-4562-9107-bed553c66c17,5,resolved,2025-04-13,Impressed with the technical support. Quick response and accurate resolution.
f8f83f31-025b-48aa-b107-5fd050cf5733,TKT-823450,CUST-3572,Keyboard Not Working,1e94faa9-4eac-47da-b40f-4bcd47df2f32,5,resolved,2024-07-06,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
329e1b27-c791-4ca1-863b-0997f36491a4,TKT-499077,CUST-4656,Blue Screen Error,390c6ff9-ff51-4a75-ac72-d6d9f2a2b967,5,resolved,2025-01-14,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
c2e9490f-40ae-4927-939e-19037ea4a79c,TKT-978862,CUST-1030,Keyboard Not Working,8f392ee6-d858-43cf-b020-245216b4232e,5,resolved,2024-07-01,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
